"Data","Ora","PrezzoZonale","Quantita","Prezzo"
2023-11-05,"9",31.51,12.59,166.6
2023-11-05,"9",31.51,72,166.2
2023-11-05,"9",31.51,0.34,164.43
2023-11-05,"9",31.51,72,163
2023-11-05,"9",31.51,53.916,162.5
2023-11-05,"9",31.51,72.3,161.2
2023-11-05,"9",31.51,16,160.51
2023-11-05,"9",31.51,45.72,160.3
2023-11-05,"9",31.51,369,157.13
2023-11-05,"9",31.51,16,156
2023-11-05,"9",31.51,94.339,154.35
2023-11-05,"9",31.51,20,149.68
2023-11-05,"9",31.51,100,143.8
2023-11-05,"9",31.51,150.4,142.7
2023-11-05,"9",31.51,715,141.77
2023-11-05,"9",31.51,0.051,141.06
2023-11-05,"9",31.51,26,140
2023-11-05,"9",31.51,550,139.98
2023-11-05,"9",31.51,87,138.89
2023-11-05,"9",31.51,550,137.22
2023-11-05,"9",31.51,41,135
2023-11-05,"9",31.51,171.25,130
2023-11-05,"9",31.51,26.998,127.06
2023-11-05,"9",31.51,146.75,125
2023-11-05,"9",31.51,2.745,124.85
2023-11-05,"9",31.51,370,124.35
2023-11-05,"9",31.51,355,122.87
2023-11-05,"9",31.51,370,122.57
2023-11-05,"9",31.51,114,121.1
2023-11-05,"9",31.51,170,120.61
2023-11-05,"9",31.51,96.5,120.44
2023-11-05,"9",31.51,148.324,120
2023-11-05,"9",31.51,350,119.44
2023-11-05,"9",31.51,108,119.39
2023-11-05,"9",31.51,370,119
2023-11-05,"9",31.51,370,118.98
2023-11-05,"9",31.51,370,117.15
2023-11-05,"9",31.51,370,117.07
2023-11-05,"9",31.51,161,116.91
2023-11-05,"9",31.51,0.514,116.57
2023-11-05,"9",31.51,156,116.43
2023-11-05,"9",31.51,92.25,115
2023-11-05,"9",31.51,397,113.12
2023-11-05,"9",31.51,70,112.61
2023-11-05,"9",31.51,219,111.89
2023-11-05,"9",31.51,215,111.53
2023-11-05,"9",31.51,3.954,111.26
2023-11-05,"9",31.51,1.934,110.5
2023-11-05,"9",31.51,96.5,110.44
2023-11-05,"9",31.51,24.123,109
2023-11-05,"9",31.51,96.5,108.44
2023-11-05,"9",31.51,96.5,106.44
2023-11-05,"9",31.51,97.716,104.35
2023-11-05,"9",31.51,70,103.3
2023-11-05,"9",31.51,23.177,103.08
2023-11-05,"9",31.51,22.236,101.45
2023-11-05,"9",31.51,75,100
2023-11-05,"9",31.51,70,98.3
2023-11-05,"9",31.51,26,95
2023-11-05,"9",31.51,1.9,93.91
2023-11-05,"9",31.51,70,93.3
2023-11-05,"9",31.51,19.654,92.12
2023-11-05,"9",31.51,3.652,91.34
2023-11-05,"9",31.51,11.1,90.95
2023-11-05,"9",31.51,1.041,90.56
2023-11-05,"9",31.51,7,90.4
2023-11-05,"9",31.51,10,88.8
2023-11-05,"9",31.51,0.624,86.52
2023-11-05,"9",31.51,3.388,86.48
2023-11-05,"9",31.51,7.19,86.38
2023-11-05,"9",31.51,5.811,75
2023-11-05,"9",31.51,10.868,68.52
2023-11-05,"9",31.51,38.748,60.95
2023-11-05,"9",31.51,34.34,60.2
2023-11-05,"9",31.51,20.399,56.68
2023-11-05,"9",31.51,29.235,56.5
2023-11-05,"9",31.51,55,55.5
2023-11-05,"9",31.51,12.082,51.85
2023-11-05,"9",31.51,17.126,50.66
2023-11-05,"9",31.51,5.143,50
2023-11-05,"9",31.51,49.999,49.89
2023-11-05,"9",31.51,2.145,45.91
2023-11-05,"9",31.51,22.71,45.18
2023-11-05,"9",31.51,14.713,45.1
2023-11-05,"9",31.51,9.3,41.74
2023-11-05,"9",31.51,5.83,40
2023-11-05,"9",31.51,216.287,39.89
2023-11-05,"9",31.51,10,35.59
2023-11-05,"9",31.51,55.546,35.29
2023-11-05,"9",31.51,13.306,35.27
2023-11-05,"9",31.51,13.326,31.73
2023-11-05,"9",31.51,35,31.51
2023-11-05,"9",31.51,95.091,31
2023-11-05,"9",31.51,709.454,30
2023-11-05,"9",31.51,7,26.64
2023-11-05,"9",31.51,6.65,25.01
2023-11-05,"9",31.51,1.144,25
2023-11-05,"9",31.51,50,24.78
2023-11-05,"9",31.51,20,21.3
2023-11-05,"9",31.51,93.707,21.16
2023-11-05,"9",31.51,12.079,21.11
2023-11-05,"9",31.51,11.8,20
2023-11-05,"9",31.51,35.959,15
2023-11-05,"9",31.51,12.2,11.11
2023-11-05,"9",31.51,0.7,10.8
2023-11-05,"9",31.51,21.008,10
2023-11-05,"9",31.51,152,7
2023-11-05,"9",31.51,0.353,6
2023-11-05,"9",31.51,487.355,5
2023-11-05,"9",31.51,559.227,3
2023-11-05,"9",31.51,38.983,1.84
2023-11-05,"9",31.51,2,1.71
2023-11-05,"9",31.51,1.405,1.27
2023-11-05,"9",31.51,1413.846,1
2023-11-05,"9",31.51,40.574,0.5
2023-11-05,"9",31.51,60,0.2
2023-11-05,"9",31.51,24.21,0.1
2023-11-05,"9",31.51,200.331,0.01
2023-11-05,"9",31.51,14865.999,0
2023-11-05,"9",31.51,4,-0.5
2023-11-05,"9",31.51,28.697,-0.65
2023-11-05,"9",31.51,776.34,-1
2023-11-05,"9",31.51,99.2,-2
2023-11-05,"9",31.51,310.425,-5
2023-11-05,"9",31.51,1140.486,-5.5
2023-11-05,"9",31.51,45.474,-10
2023-11-05,"9",31.51,357.26,-11
2023-11-05,"9",31.51,49.999,-17.65
2023-11-05,"9",31.51,50,-22.65
2023-11-05,"9",31.51,99.919,-50
2023-11-05,"9",31.51,116,-67.41
2023-11-05,"9",31.51,85.191,-100
2023-11-05,"9",31.51,1004.599,-500
2023-11-05,"16",30,0.001,800
2023-11-05,"16",30,0.003,632
2023-11-05,"16",30,97,325
2023-11-05,"16",30,40,289
2023-11-05,"16",30,6.7,270
2023-11-05,"16",30,5472,265
2023-11-05,"16",30,288,262.1
2023-11-05,"16",30,1780,248.95
2023-11-05,"16",30,60,247
2023-11-05,"16",30,37,246
2023-11-05,"16",30,10,245
2023-11-05,"16",30,83,244
2023-11-05,"16",30,17.785,243.2
2023-11-05,"16",30,103,243.05
2023-11-05,"16",30,2985.45,242.8
2023-11-05,"16",30,411.184,241.8
2023-11-05,"16",30,228,240.8
2023-11-05,"16",30,218.359,240
2023-11-05,"16",30,70,238.22
2023-11-05,"16",30,327.4,230.1
2023-11-05,"16",30,679.8,225.1
2023-11-05,"16",30,1238.127,225
2023-11-05,"16",30,44,223.97
2023-11-05,"16",30,691.3,220.1
2023-11-05,"16",30,5,220
2023-11-05,"16",30,1782,219
2023-11-05,"16",30,2,212.21
2023-11-05,"16",30,337.4,210.1
2023-11-05,"16",30,44.766,209.8
2023-11-05,"16",30,84.8,205
2023-11-05,"16",30,390.9,200.5
2023-11-05,"16",30,334,200.1
2023-11-05,"16",30,2281.5,200
2023-11-05,"16",30,194.1,199
2023-11-05,"16",30,355,195.1
2023-11-05,"16",30,24.2,195
2023-11-05,"16",30,36.9,185
2023-11-05,"16",30,63,176.02
2023-11-05,"16",30,360,175
2023-11-05,"16",30,272,168
2023-11-05,"16",30,35.682,167.5
2023-11-05,"16",30,72,166.2
2023-11-05,"16",30,72,163
2023-11-05,"16",30,53.916,162.5
2023-11-05,"16",30,72.3,161.2
2023-11-05,"16",30,16,160.51
2023-11-05,"16",30,45.72,160.3
2023-11-05,"16",30,16,156
2023-11-05,"16",30,377,150.92
2023-11-05,"16",30,20,149.68
2023-11-05,"16",30,50,148.68
2023-11-05,"16",30,715,141.77
2023-11-05,"16",30,25,140
2023-11-05,"16",30,550,139.98
2023-11-05,"16",30,87,138.89
2023-11-05,"16",30,109.82,138.3
2023-11-05,"16",30,550,137.22
2023-11-05,"16",30,41,135
2023-11-05,"16",30,61.6,130
2023-11-05,"16",30,80,128.68
2023-11-05,"16",30,44.559,127.06
2023-11-05,"16",30,362,126.49
2023-11-05,"16",30,54.5,125
2023-11-05,"16",30,370,124.35
2023-11-05,"16",30,1.11,123.27
2023-11-05,"16",30,345,122.87
2023-11-05,"16",30,370,122.57
2023-11-05,"16",30,106,121.01
2023-11-05,"16",30,95.5,120.57
2023-11-05,"16",30,1,120.5
2023-11-05,"16",30,25,120
2023-11-05,"16",30,163,119.7
2023-11-05,"16",30,350,119.44
2023-11-05,"16",30,101,119.24
2023-11-05,"16",30,370,119
2023-11-05,"16",30,370,118.98
2023-11-05,"16",30,89.75,118
2023-11-05,"16",30,370,117.15
2023-11-05,"16",30,162,117.08
2023-11-05,"16",30,360,117.07
2023-11-05,"16",30,13.7,116.4
2023-11-05,"16",30,150,116.01
2023-11-05,"16",30,185,113.58
2023-11-05,"16",30,201,113.03
2023-11-05,"16",30,89.75,113
2023-11-05,"16",30,70,112.84
2023-11-05,"16",30,203,112.36
2023-11-05,"16",30,212,111.92
2023-11-05,"16",30,95.5,110.57
2023-11-05,"16",30,0.201,109.96
2023-11-05,"16",30,23.511,109
2023-11-05,"16",30,100,108.68
2023-11-05,"16",30,95.5,108.57
2023-11-05,"16",30,89.75,108
2023-11-05,"16",30,95.5,106.57
2023-11-05,"16",30,70,103.42
2023-11-05,"16",30,22.589,103.08
2023-11-05,"16",30,89.75,103
2023-11-05,"16",30,148.89,102.7
2023-11-05,"16",30,10,100
2023-11-05,"16",30,70,98.42
2023-11-05,"16",30,1.5,93.91
2023-11-05,"16",30,70,93.42
2023-11-05,"16",30,97.398,92.12
2023-11-05,"16",30,10.7,90.95
2023-11-05,"16",30,100,90.82
2023-11-05,"16",30,40.36,90.5
2023-11-05,"16",30,6,90.4
2023-11-05,"16",30,10,78.05
2023-11-05,"16",30,2.67,77.98
2023-11-05,"16",30,192.19,77.28
2023-11-05,"16",30,36,75
2023-11-05,"16",30,0.472,55.62
2023-11-05,"16",30,20.745,53.06
2023-11-05,"16",30,6,53
2023-11-05,"16",30,3.518,50.89
2023-11-05,"16",30,25.771,50
2023-11-05,"16",30,50,49.89
2023-11-05,"16",30,2.745,47.78
2023-11-05,"16",30,3.273,43.83
2023-11-05,"16",30,5,42.99
2023-11-05,"16",30,3.84,42.98
2023-11-05,"16",30,28.775,40.25
2023-11-05,"16",30,16,40.01
2023-11-05,"16",30,100,39.89
2023-11-05,"16",30,3.388,38.79
2023-11-05,"16",30,7.116,38.11
2023-11-05,"16",30,0.576,38.06
2023-11-05,"16",30,6,38.01
2023-11-05,"16",30,6,36.01
2023-11-05,"16",30,32.652,35.41
2023-11-05,"16",30,15.064,34.63
2023-11-05,"16",30,60,34.3
2023-11-05,"16",30,6,34.01
2023-11-05,"16",30,37.04,32
2023-11-05,"16",30,100.35,31
2023-11-05,"16",30,385.571,30
2023-11-05,"16",30,2.443,29.92
2023-11-05,"16",30,50,29.89
2023-11-05,"16",30,10,25.45
2023-11-05,"16",30,32.873,25.2
2023-11-05,"16",30,1.03,25
2023-11-05,"16",30,9.28,24.84
2023-11-05,"16",30,49.999,24.78
2023-11-05,"16",30,9.711,21.48
2023-11-05,"16",30,9.645,20.47
2023-11-05,"16",30,11.8,20
2023-11-05,"16",30,7.739,19.19
2023-11-05,"16",30,43.011,15
2023-11-05,"16",30,5,11
2023-11-05,"16",30,4.7,10.8
2023-11-05,"16",30,29.152,10
2023-11-05,"16",30,60,7
2023-11-05,"16",30,0.57,6
2023-11-05,"16",30,58.709,5.24
2023-11-05,"16",30,380.257,5
2023-11-05,"16",30,535.607,3
2023-11-05,"16",30,1506.862,1
2023-11-05,"16",30,0.383,0.83
2023-11-05,"16",30,42.815,0.5
2023-11-05,"16",30,29.664,0.41
2023-11-05,"16",30,70,0.2
2023-11-05,"16",30,24.21,0.1
2023-11-05,"16",30,379.009,0.01
2023-11-05,"16",30,14899.336,0
2023-11-05,"16",30,4,-0.5
2023-11-05,"16",30,381.076,-0.65
2023-11-05,"16",30,732.01,-1
2023-11-05,"16",30,89,-2
2023-11-05,"16",30,380.549,-5
2023-11-05,"16",30,1130.383,-5.5
2023-11-05,"16",30,52.232,-10
2023-11-05,"16",30,439.114,-11
2023-11-05,"16",30,50,-13.72
2023-11-05,"16",30,49.999,-18.72
2023-11-05,"16",30,2,-46.72
2023-11-05,"16",30,2.131,-50
2023-11-05,"16",30,104.9,-54
2023-11-05,"16",30,137.805,-100
2023-11-05,"16",30,1335.121,-500
2023-11-05,"17",112.35,0.001,800
2023-11-05,"17",112.35,0.003,632
2023-11-05,"17",112.35,98,325
2023-11-05,"17",112.35,40,289
2023-11-05,"17",112.35,10.7,270
2023-11-05,"17",112.35,5482,265
2023-11-05,"17",112.35,288,262.1
2023-11-05,"17",112.35,1780,248.95
2023-11-05,"17",112.35,60,247
2023-11-05,"17",112.35,37,246
2023-11-05,"17",112.35,10,245
2023-11-05,"17",112.35,83,244
2023-11-05,"17",112.35,17.785,243.2
2023-11-05,"17",112.35,103,243.05
2023-11-05,"17",112.35,3068.883,242.8
2023-11-05,"17",112.35,8.87,242.03
2023-11-05,"17",112.35,463.777,241.8
2023-11-05,"17",112.35,228,240.8
2023-11-05,"17",112.35,202.303,240
2023-11-05,"17",112.35,70,238.22
2023-11-05,"17",112.35,328.7,230.1
2023-11-05,"17",112.35,352,225.1
2023-11-05,"17",112.35,892.627,225
2023-11-05,"17",112.35,44,223.97
2023-11-05,"17",112.35,372.7,220.1
2023-11-05,"17",112.35,5,220
2023-11-05,"17",112.35,80.1,219.33
2023-11-05,"17",112.35,1785,219
2023-11-05,"17",112.35,65.2,218.73
2023-11-05,"17",112.35,80.2,214.73
2023-11-05,"17",112.35,65.2,213.9
2023-11-05,"17",112.35,2,212.21
2023-11-05,"17",112.35,170,209.91
2023-11-05,"17",112.35,44.766,209.8
2023-11-05,"17",112.35,49.8,208.99
2023-11-05,"17",112.35,195,208.1
2023-11-05,"17",112.35,85.5,205
2023-11-05,"17",112.35,392.6,200.5
2023-11-05,"17",112.35,338,200.1
2023-11-05,"17",112.35,2289.9,200
2023-11-05,"17",112.35,194,199
2023-11-05,"17",112.35,49.9,198.31
2023-11-05,"17",112.35,355,195.1
2023-11-05,"17",112.35,17.2,195
2023-11-05,"17",112.35,49.9,188.54
2023-11-05,"17",112.35,309,185
2023-11-05,"17",112.35,190,178.29
2023-11-05,"17",112.35,63,176.02
2023-11-05,"17",112.35,360,175
2023-11-05,"17",112.35,281,168
2023-11-05,"17",112.35,35.682,167.5
2023-11-05,"17",112.35,72,166.2
2023-11-05,"17",112.35,50,163.68
2023-11-05,"17",112.35,72,163
2023-11-05,"17",112.35,53.916,162.5
2023-11-05,"17",112.35,72.3,161.2
2023-11-05,"17",112.35,16,160.51
2023-11-05,"17",112.35,45.72,160.3
2023-11-05,"17",112.35,200.014,156.74
2023-11-05,"17",112.35,16,156
2023-11-05,"17",112.35,378,154.53
2023-11-05,"17",112.35,111.07,153.9
2023-11-05,"17",112.35,20,149.68
2023-11-05,"17",112.35,80,143.68
2023-11-05,"17",112.35,70,143.5
2023-11-05,"17",112.35,13.59,142.33
2023-11-05,"17",112.35,715,141.77
2023-11-05,"17",112.35,95.5,141.72
2023-11-05,"17",112.35,95,140
2023-11-05,"17",112.35,550,139.98
2023-11-05,"17",112.35,89.5,139.62
2023-11-05,"17",112.35,87,138.89
2023-11-05,"17",112.35,550,137.22
2023-11-05,"17",112.35,111,135
2023-11-05,"17",112.35,89.5,134.62
2023-11-05,"17",112.35,0.133,134.16
2023-11-05,"17",112.35,95.5,131.72
2023-11-05,"17",112.35,2,130.5
2023-11-05,"17",112.35,125,130
2023-11-05,"17",112.35,95.5,129.72
2023-11-05,"17",112.35,89.5,129.62
2023-11-05,"17",112.35,362,129.53
2023-11-05,"17",112.35,95.5,127.72
2023-11-05,"17",112.35,2.745,127.24
2023-11-05,"17",112.35,21.539,127.06
2023-11-05,"17",112.35,54.5,125
2023-11-05,"17",112.35,89.5,124.62
2023-11-05,"17",112.35,370,124.35
2023-11-05,"17",112.35,100,123.68
2023-11-05,"17",112.35,345,122.87
2023-11-05,"17",112.35,370,122.57
2023-11-05,"17",112.35,108,121.04
2023-11-05,"17",112.35,20,120
2023-11-05,"17",112.35,165,119.86
2023-11-05,"17",112.35,350,119.44
2023-11-05,"17",112.35,103,119.29
2023-11-05,"17",112.35,370,119
2023-11-05,"17",112.35,370,118.98
2023-11-05,"17",112.35,0.474,118.68
2023-11-05,"17",112.35,164,117.4
2023-11-05,"17",112.35,370,117.15
2023-11-05,"17",112.35,360,117.07
2023-11-05,"17",112.35,152,116.06
2023-11-05,"17",112.35,186,113.57
2023-11-05,"17",112.35,204,113.47
2023-11-05,"17",112.35,3.244,113.42
2023-11-05,"17",112.35,204,112.35
2023-11-05,"17",112.35,214,111.79
2023-11-05,"17",112.35,23.664,109
2023-11-05,"17",112.35,22.736,103.08
2023-11-05,"17",112.35,23.246,102.93
2023-11-05,"17",112.35,10,100
2023-11-05,"17",112.35,10,95.86
2023-11-05,"17",112.35,1.5,93.91
2023-11-05,"17",112.35,3.257,93.51
2023-11-05,"17",112.35,2.7,92.28
2023-11-05,"17",112.35,145.719,92.12
2023-11-05,"17",112.35,2.452,91.93
2023-11-05,"17",112.35,10.7,90.95
2023-11-05,"17",112.35,100,90.82
2023-11-05,"17",112.35,5,90.5
2023-11-05,"17",112.35,6,90.4
2023-11-05,"17",112.35,49.997,89.89
2023-11-05,"17",112.35,0.597,88.28
2023-11-05,"17",112.35,7.081,88.23
2023-11-05,"17",112.35,3.388,88.15
2023-11-05,"17",112.35,25,79.75
2023-11-05,"17",112.35,25,77.75
2023-11-05,"17",112.35,25,75.75
2023-11-05,"17",112.35,36,75
2023-11-05,"17",112.35,25,73.75
2023-11-05,"17",112.35,9.691,69.96
2023-11-05,"17",112.35,0.818,63.71
2023-11-05,"17",112.35,22.864,63.02
2023-11-05,"17",112.35,100,59.89
2023-11-05,"17",112.35,34.819,58.67
2023-11-05,"17",112.35,10.066,58.24
2023-11-05,"17",112.35,5,57.29
2023-11-05,"17",112.35,3.85,57.28
2023-11-05,"17",112.35,13.422,53.39
2023-11-05,"17",112.35,23.245,52.92
2023-11-05,"17",112.35,15.14,52.52
2023-11-05,"17",112.35,50,52.16
2023-11-05,"17",112.35,33.99,50.68
2023-11-05,"17",112.35,5.71,50
2023-11-05,"17",112.35,2.145,48.19
2023-11-05,"17",112.35,5.026,47.42
2023-11-05,"17",112.35,17.483,43.12
2023-11-05,"17",112.35,42.722,43.06
2023-11-05,"17",112.35,10,42.56
2023-11-05,"17",112.35,50.002,42.16
2023-11-05,"17",112.35,50,37.16
2023-11-05,"17",112.35,13.343,33.67
2023-11-05,"17",112.35,35,33.28
2023-11-05,"17",112.35,25.658,33.08
2023-11-05,"17",112.35,98.235,31
2023-11-05,"17",112.35,632.473,30
2023-11-05,"17",112.35,7,28.47
2023-11-05,"17",112.35,0.111,25
2023-11-05,"17",112.35,16.315,23.55
2023-11-05,"17",112.35,85.015,23.03
2023-11-05,"17",112.35,20,23.02
2023-11-05,"17",112.35,9,22.29
2023-11-05,"17",112.35,11.8,20
2023-11-05,"17",112.35,37.983,15
2023-11-05,"17",112.35,12.2,13.47
2023-11-05,"17",112.35,50.002,12.16
2023-11-05,"17",112.35,24.166,10
2023-11-05,"17",112.35,152,7
2023-11-05,"17",112.35,0.328,6
2023-11-05,"17",112.35,373.689,5
2023-11-05,"17",112.35,6.296,3.28
2023-11-05,"17",112.35,2,3.09
2023-11-05,"17",112.35,599.69,3
2023-11-05,"17",112.35,39.302,2.85
2023-11-05,"17",112.35,1364.599,1
2023-11-05,"17",112.35,20.512,0.5
2023-11-05,"17",112.35,49,0.2
2023-11-05,"17",112.35,24.21,0.1
2023-11-05,"17",112.35,370.965,0.01
2023-11-05,"17",112.35,13589.451,0
2023-11-05,"17",112.35,47.7,-0.1
2023-11-05,"17",112.35,4,-0.5
2023-11-05,"17",112.35,42.705,-0.65
2023-11-05,"17",112.35,794.174,-1
2023-11-05,"17",112.35,82.6,-2
2023-11-05,"17",112.35,284.066,-5
2023-11-05,"17",112.35,907.634,-5.5
2023-11-05,"17",112.35,53.95,-10
2023-11-05,"17",112.35,445.895,-11
2023-11-05,"17",112.35,70,-32.13
2023-11-05,"17",112.35,0.735,-50
2023-11-05,"17",112.35,105,-55.1
2023-11-05,"17",112.35,170.836,-100
2023-11-05,"17",112.35,1664.534,-500
2023-11-05,"18",112.18,12,1000
2023-11-05,"18",112.18,0.001,800
2023-11-05,"18",112.18,0.01,700
2023-11-05,"18",112.18,0.004,632
2023-11-05,"18",112.18,58.4,499
2023-11-05,"18",112.18,98,325
2023-11-05,"18",112.18,2,290.5
2023-11-05,"18",112.18,40,289
2023-11-05,"18",112.18,10.7,270
2023-11-05,"18",112.18,5491,265
2023-11-05,"18",112.18,288,262.1
2023-11-05,"18",112.18,1780,248.95
2023-11-05,"18",112.18,60,247
2023-11-05,"18",112.18,37,246
2023-11-05,"18",112.18,10,245
2023-11-05,"18",112.18,83,244
2023-11-05,"18",112.18,17.785,243.2
2023-11-05,"18",112.18,103.4,243.05
2023-11-05,"18",112.18,3092.053,242.8
2023-11-05,"18",112.18,702.757,241.8
2023-11-05,"18",112.18,608,240.8
2023-11-05,"18",112.18,139.409,240
2023-11-05,"18",112.18,70,238.22
2023-11-05,"18",112.18,330.6,230.1
2023-11-05,"18",112.18,354,225.1
2023-11-05,"18",112.18,885.027,225
2023-11-05,"18",112.18,44,223.97
2023-11-05,"18",112.18,372.6,220.1
2023-11-05,"18",112.18,5,220
2023-11-05,"18",112.18,81,219.33
2023-11-05,"18",112.18,1429,219
2023-11-05,"18",112.18,65,218.73
2023-11-05,"18",112.18,81.1,214.73
2023-11-05,"18",112.18,65.1,213.9
2023-11-05,"18",112.18,2,212.21
2023-11-05,"18",112.18,170,209.91
2023-11-05,"18",112.18,44.766,209.8
2023-11-05,"18",112.18,1.25,209.04
2023-11-05,"18",112.18,49.9,208.99
2023-11-05,"18",112.18,195,208.1
2023-11-05,"18",112.18,86.3,205
2023-11-05,"18",112.18,394.3,200.5
2023-11-05,"18",112.18,343,200.1
2023-11-05,"18",112.18,2299.9,200
2023-11-05,"18",112.18,194,199
2023-11-05,"18",112.18,50,198.31
2023-11-05,"18",112.18,355,195.1
2023-11-05,"18",112.18,17.2,195
2023-11-05,"18",112.18,50,188.54
2023-11-05,"18",112.18,1.25,186.82
2023-11-05,"18",112.18,309.6,185
2023-11-05,"18",112.18,190,178.29
2023-11-05,"18",112.18,63,176.02
2023-11-05,"18",112.18,360,175
2023-11-05,"18",112.18,50,168.68
2023-11-05,"18",112.18,281,168
2023-11-05,"18",112.18,133.12,167.7
2023-11-05,"18",112.18,35.682,167.5
2023-11-05,"18",112.18,72,166.2
2023-11-05,"18",112.18,1.25,164.59
2023-11-05,"18",112.18,72,163
2023-11-05,"18",112.18,53.916,162.5
2023-11-05,"18",112.18,72.3,161.2
2023-11-05,"18",112.18,16,160.51
2023-11-05,"18",112.18,45.72,160.3
2023-11-05,"18",112.18,198.183,159.73
2023-11-05,"18",112.18,16,156
2023-11-05,"18",112.18,380,155.83
2023-11-05,"18",112.18,366,155.18
2023-11-05,"18",112.18,20,149.68
2023-11-05,"18",112.18,0.07,149.54
2023-11-05,"18",112.18,80,148.68
2023-11-05,"18",112.18,12.37,146.85
2023-11-05,"18",112.18,1.76,146.55
2023-11-05,"18",112.18,96,145.24
2023-11-05,"18",112.18,90.5,143.21
2023-11-05,"18",112.18,70,142.75
2023-11-05,"18",112.18,1.25,142.37
2023-11-05,"18",112.18,715,141.77
2023-11-05,"18",112.18,25,140
2023-11-05,"18",112.18,550,139.98
2023-11-05,"18",112.18,70,139.25
2023-11-05,"18",112.18,87,138.89
2023-11-05,"18",112.18,90.5,138.21
2023-11-05,"18",112.18,550,137.22
2023-11-05,"18",112.18,96,135.24
2023-11-05,"18",112.18,41,135
2023-11-05,"18",112.18,70,134.25
2023-11-05,"18",112.18,96,133.24
2023-11-05,"18",112.18,90.5,133.21
2023-11-05,"18",112.18,96,131.24
2023-11-05,"18",112.18,0.484,131.05
2023-11-05,"18",112.18,364,130.61
2023-11-05,"18",112.18,2.745,130.23
2023-11-05,"18",112.18,61.6,130
2023-11-05,"18",112.18,70,129.25
2023-11-05,"18",112.18,100,128.68
2023-11-05,"18",112.18,90.5,128.21
2023-11-05,"18",112.18,18.026,127.06
2023-11-05,"18",112.18,3.196,125.66
2023-11-05,"18",112.18,54.5,125
2023-11-05,"18",112.18,370,124.35
2023-11-05,"18",112.18,345,122.87
2023-11-05,"18",112.18,370,122.57
2023-11-05,"18",112.18,111,121.1
2023-11-05,"18",112.18,167,120.14
2023-11-05,"18",112.18,20,120
2023-11-05,"18",112.18,350,119.44
2023-11-05,"18",112.18,106,119.36
2023-11-05,"18",112.18,370,119
2023-11-05,"18",112.18,370,118.98
2023-11-05,"18",112.18,167,117.72
2023-11-05,"18",112.18,370,117.15
2023-11-05,"18",112.18,360,117.07
2023-11-05,"18",112.18,153,116.19
2023-11-05,"18",112.18,207,114.01
2023-11-05,"18",112.18,187,113.42
2023-11-05,"18",112.18,205,112.18
2023-11-05,"18",112.18,216,111.71
2023-11-05,"18",112.18,23.307,110.13
2023-11-05,"18",112.18,23.97,109
2023-11-05,"18",112.18,9.8,108.28
2023-11-05,"18",112.18,2.362,104.92
2023-11-05,"18",112.18,23.03,103.08
2023-11-05,"18",112.18,10,102.3
2023-11-05,"18",112.18,0.626,101.03
2023-11-05,"18",112.18,3.388,100.97
2023-11-05,"18",112.18,2.626,100.43
2023-11-05,"18",112.18,75,100
2023-11-05,"18",112.18,9.872,95.11
2023-11-05,"18",112.18,25,94.29
2023-11-05,"18",112.18,1.5,93.91
2023-11-05,"18",112.18,25,92.29
2023-11-05,"18",112.18,139.084,92.12
2023-11-05,"18",112.18,10.7,90.95
2023-11-05,"18",112.18,100,90.82
2023-11-05,"18",112.18,6,90.4
2023-11-05,"18",112.18,25,90.29
2023-11-05,"18",112.18,47.091,89.89
2023-11-05,"18",112.18,25,88.29
2023-11-05,"18",112.18,5.288,77.07
2023-11-05,"18",112.18,10.169,76.92
2023-11-05,"18",112.18,22.059,75.88
2023-11-05,"18",112.18,1.265,75.8
2023-11-05,"18",112.18,36,75
2023-11-05,"18",112.18,5,73.29
2023-11-05,"18",112.18,3.9,73.28
2023-11-05,"18",112.18,15.234,71.79
2023-11-05,"18",112.18,20.845,71.63
2023-11-05,"18",112.18,35,71.28
2023-11-05,"18",112.18,5,70.5
2023-11-05,"18",112.18,50.001,70.23
2023-11-05,"18",112.18,13.319,66.3
2023-11-05,"18",112.18,49.65,62.18
2023-11-05,"18",112.18,30.94,61.86
2023-11-05,"18",112.18,10,61.53
2023-11-05,"18",112.18,7.512,61.38
2023-11-05,"18",112.18,2.145,61.12
2023-11-05,"18",112.18,49.999,60.23
2023-11-05,"18",112.18,4.39,60
2023-11-05,"18",112.18,0.263,59.62
2023-11-05,"18",112.18,50.001,55.23
2023-11-05,"18",112.18,9.3,50.64
2023-11-05,"18",112.18,5.612,50
2023-11-05,"18",112.18,35,45.74
2023-11-05,"18",112.18,24.771,42.57
2023-11-05,"18",112.18,13.341,40.61
2023-11-05,"18",112.18,100.001,39.89
2023-11-05,"18",112.18,16.469,35.45
2023-11-05,"18",112.18,7,35.07
2023-11-05,"18",112.18,96.498,31
2023-11-05,"18",112.18,70.216,30.27
2023-11-05,"18",112.18,633.854,30
2023-11-05,"18",112.18,20,29.67
2023-11-05,"18",112.18,0.02,25
2023-11-05,"18",112.18,49.999,20.23
2023-11-05,"18",112.18,12.2,20.05
2023-11-05,"18",112.18,13.4,20
2023-11-05,"18",112.18,2,15.66
2023-11-05,"18",112.18,7.179,15.57
2023-11-05,"18",112.18,32.035,15
2023-11-05,"18",112.18,50.1,13.7
2023-11-05,"18",112.18,29.786,11.38
2023-11-05,"18",112.18,2.7,10.8
2023-11-05,"18",112.18,22.062,10
2023-11-05,"18",112.18,38.204,9.71
